Brand,Condition,Fuel,KMs Driven,Model,Price,Registered City,Transaction Type,Year
DAIHATSU,Used,Petrol,77000.0,Mira,765000.0,Karachi,Cash,2012.0
SUZUKI,Used,Cng,100000.0,Cultus VXR,820000.0,Karachi,Cash,2012.0
SUZUKI,New,Petrol,63000.0,Swift,1050000.0,Karachi,Cash,2012.0
TOYOTA,Used,Petrol,109000.0,Corrolla Altis,1350000.0,Karachi,Cash,2012.0
DAIHATSU,New,Petrol,3000.0,Mira,1000000.0,Karachi,Cash,2012.0
DAIHATSU,Used,Petrol,78500.0,Mira,980000.0,Karachi,Cash,2012.0
TOYOTA,New,Petrol,164000.0,Corolla XLI,1420000.0,Karachi,Cash,2012.0
HONDA,Used,Petrol,71000.0,Civic VTi,1190000.0,Karachi,Cash,2012.0
SUZUKI,Used,Petrol,78000.0,Every,725000.0,Karachi,Cash,2012.0
TOYOTA,Used,Petrol,12345.0,Pixis Epoch,920000.0,Karachi,Cash,2012.0
SUZUKI,Used,Petrol,45000.0,Other,820000.0,Islamabad,Cash,2012.0
SUZUKI,Used,Cng,109338.0,Hustler,765000.0,Karachi,Cash,2012.0
NISSAN,Used,Petrol,56000.0,Moco,900000.0,Karachi,Cash,2012.0
DAIHATSU,Used,Petrol,102556.0,Cast,900000.0,Karachi,Cash,2012.0
TOYOTA,New,Petrol,120000.0,Corolla GLI,1450000.0,Karachi,Cash,2012.0
SUZUKI,New,Petrol,85000.0,Every,900000.0,Karachi,Cash,2012.0
SUZUKI,Used,Petrol,55000.0,Cultus VXR,765000.0,Karachi,Cash,2012.0
TOYOTA,Used,Petrol,75000.0,Corrolla Altis,1650000.0,Karachi,Cash,2012.0
SUZUKI,Used,Petrol,38000.0,Swift,1000000.0,Hyderabad,Cash,2012.0
NISSAN,Used,Petrol,65000.0,Juke,370000.0,Karachi,Installment/Leasing,2012.0
DAIHATSU,Used,Petrol,85000.0,Mira,910000.0,Karachi,Cash,2012.0
TOYOTA,Used,Petrol,76520.0,Vitz,1365000.0,Lahore,Cash,2012.0
TOYOTA,Used,Petrol,110000.0,Vitz,1250000.0,Karachi,Cash,2012.0
SUZUKI,New,Petrol,68000.0,Cultus VXL,799000.0,Karachi,Cash,2012.0
